OCORRENCIA_ANO,OCORRENCIA_MES,ATENDIMENTO_BAIRRO_NOME,OCORRENCIAS,OCORRENCIAS_LAG1,OCORRENCIAS_LAG2,OCORRENCIAS_LAG3,OCORRENCIAS_LAG4
2015,10,AUGUSTA,8,5.0,9.0,11.0,6.0
2015,10,BACACHERI,36,37.0,53.0,47.0,44.0
2015,10,BAIRRO ALTO,27,14.0,22.0,23.0,20.0
2015,10,BARREIRINHA,19,25.0,22.0,15.0,26.0
2015,10,BATEL,25,15.0,18.0,17.0,11.0
2015,10,BIGORRILHO,19,38.0,35.0,28.0,42.0
2015,10,BOA VISTA,30,36.0,31.0,27.0,22.0
2015,10,BOM RETIRO,5,2.0,2.0,3.0,8.0
2015,10,BOQUEIRAO,92,94.0,84.0,101.0,67.0
2015,10,BUTIATUVINHA,4,5.0,9.0,1.0,7.0
2015,10,CABRAL,14,16.0,32.0,12.0,15.0
2015,10,CACHOEIRA,6,3.0,5.0,1.0,3.0
2015,10,CAJURU,121,128.0,111.0,102.0,102.0
2015,10,CAMPINA DO SIQUEIRA,18,18.0,23.0,24.0,17.0
2015,10,CAMPO COMPRIDO,33,17.0,23.0,18.0,32.0
2015,10,CAMPO DE SANTANA,17,26.0,20.0,27.0,15.0
2015,10,CAPAO DA IMBUIA,17,11.0,22.0,26.0,20.0
2015,10,CAPAO RASO,47,57.0,55.0,63.0,59.0
2015,10,CASCATINHA,3,4.0,2.0,1.0,1.0
2015,10,CENTRO,317,380.0,437.0,348.0,300.0
2015,10,CENTRO CIVICO,15,16.0,21.0,18.0,14.0
2015,10,CIDADE INDUSTRIAL DE CURITIBA,163,157.0,173.0,154.0,176.0
2015,10,CRISTO REI,11,13.0,12.0,8.0,8.0
2015,10,FANNY,1,10.0,15.0,10.0,11.0
2015,10,FAZENDINHA,51,48.0,47.0,53.0,41.0
2015,10,GANCHINHO,13,7.0,16.0,7.0,10.0
2015,10,GUABIROTUBA,17,16.0,24.0,16.0,11.0
2015,10,GUAIRA,6,15.0,8.0,8.0,3.0
2015,10,HAUER,13,19.0,22.0,20.0,24.0
2015,10,HUGO LANGE,5,5.0,6.0,5.0,5.0
2015,10,JARDIM BOTANICO,32,29.0,34.0,31.0,21.0
2015,10,JARDIM DAS AMERICAS,9,2.0,6.0,5.0,7.0
2015,10,JARDIM SOCIAL,1,1.0,7.0,1.0,5.0
2015,10,LAMENHA PEQUENA,1,1.0,2.0,1.0,2.0
2015,10,LINDOIA,7,5.0,11.0,11.0,4.0
2015,10,MERCES,15,17.0,28.0,17.0,15.0
2015,10,MOSSUNGUE,8,5.0,13.0,4.0,14.0
2015,10,NOVO MUNDO,36,51.0,50.0,40.0,41.0
2015,10,ORLEANS,8,5.0,3.0,5.0,5.0
2015,10,PAROLIN,10,26.0,19.0,22.0,21.0
2015,10,PILARZINHO,23,25.0,28.0,13.0,10.0
2015,10,PINHEIRINHO,41,68.0,48.0,44.0,59.0
2015,10,PORTAO,52,55.0,66.0,63.0,54.0
2015,10,PRADO VELHO,13,17.0,16.0,15.0,8.0
2015,10,REBOUCAS,58,37.0,41.0,37.0,44.0
2015,10,SANTA CANDIDA,39,44.0,44.0,33.0,27.0
2015,10,SANTA FELICIDADE,42,39.0,45.0,44.0,43.0
2015,10,SANTA QUITERIA,9,9.0,4.0,7.0,8.0
2015,10,SANTO INACIO,48,28.0,80.0,28.0,43.0
2015,10,SAO BRAZ,11,8.0,19.0,11.0,8.0
2015,10,SAO FRANCISCO,44,53.0,65.0,39.0,42.0
2015,10,SAO JOAO,17,12.0,21.0,8.0,11.0
2015,10,SAO LOURENCO,20,15.0,18.0,16.0,10.0
2015,10,SAO MIGUEL,3,3.0,7.0,3.0,1.0
2015,10,SEMINARIO,3,4.0,1.0,1.0,1.0
2015,10,SITIO CERCADO,153,113.0,118.0,111.0,95.0
2015,10,TABOAO,12,6.0,12.0,9.0,12.0
2015,10,TARUMA,6,1.0,5.0,1.0,4.0
2015,10,TATUQUARA,43,61.0,44.0,61.0,41.0
2015,10,TINGUI,5,1.0,6.0,4.0,10.0
2015,10,UBERABA,30,30.0,31.0,23.0,46.0
2015,10,UMBARA,5,8.0,13.0,12.0,6.0
2015,10,VILA IZABEL,8,6.0,12.0,5.0,6.0
2015,10,VISTA ALEGRE,12,6.0,11.0,8.0,6.0
2015,10,XAXIM,39,39.0,50.0,36.0,50.0
2015,11,ABRANCHES,8,13.0,17.0,16.0,13.0
2015,11,AGUA VERDE,49,58.0,49.0,42.0,45.0
2015,11,AHU,2,7.0,6.0,5.0,2.0
2015,11,ALTO BOQUEIRAO,70,68.0,60.0,66.0,60.0
2015,11,ALTO DA GLORIA,21,24.0,22.0,25.0,33.0
2015,11,ALTO DA RUA XV,17,21.0,17.0,21.0,21.0
2015,11,ATUBA,8,13.0,14.0,17.0,12.0
2015,11,AUGUSTA,4,8.0,5.0,9.0,11.0
2015,11,BACACHERI,31,36.0,37.0,53.0,47.0
2015,11,BAIRRO ALTO,16,27.0,14.0,22.0,23.0
2015,11,BARREIRINHA,22,19.0,25.0,22.0,15.0
2015,11,BATEL,13,25.0,15.0,18.0,17.0
2015,11,BIGORRILHO,13,19.0,38.0,35.0,28.0
2015,11,BOA VISTA,22,30.0,36.0,31.0,27.0
2015,11,BOM RETIRO,2,5.0,2.0,2.0,3.0
2015,11,BOQUEIRAO,97,92.0,94.0,84.0,101.0
2015,11,BUTIATUVINHA,3,4.0,5.0,9.0,1.0
2015,11,CABRAL,14,14.0,16.0,32.0,12.0
2015,11,CACHOEIRA,1,6.0,3.0,5.0,1.0
2015,11,CAJURU,95,121.0,128.0,111.0,102.0
2015,11,CAMPINA DO SIQUEIRA,15,18.0,18.0,23.0,24.0
2015,11,CAMPO COMPRIDO,18,33.0,17.0,23.0,18.0
2015,11,CAMPO DE SANTANA,10,17.0,26.0,20.0,27.0
2015,11,CAPAO DA IMBUIA,19,17.0,11.0,22.0,26.0
2015,11,CAPAO RASO,45,47.0,57.0,55.0,63.0
2015,11,CASCATINHA,3,3.0,4.0,2.0,1.0
2015,11,CAXIMBA,4,3.0,1.0,1.0,4.0
2015,11,CENTRO,299,317.0,380.0,437.0,348.0
2015,11,CENTRO CIVICO,8,15.0,16.0,21.0,18.0
2015,11,CIDADE INDUSTRIAL DE CURITIBA,119,163.0,157.0,173.0,154.0
2015,11,CRISTO REI,7,11.0,13.0,12.0,8.0
2015,11,FANNY,4,1.0,10.0,15.0,10.0
2015,11,FAZENDINHA,31,51.0,48.0,47.0,53.0
2015,11,GANCHINHO,9,13.0,7.0,16.0,7.0
2015,11,GUABIROTUBA,9,17.0,16.0,24.0,16.0
2015,11,GUAIRA,6,6.0,15.0,8.0,8.0
2015,11,HAUER,21,13.0,19.0,22.0,20.0
2015,11,HUGO LANGE,5,5.0,5.0,6.0,5.0
2015,11,JARDIM BOTANICO,23,32.0,29.0,34.0,31.0
2015,11,JARDIM DAS AMERICAS,8,9.0,2.0,6.0,5.0
2015,11,JARDIM SOCIAL,2,1.0,1.0,7.0,1.0
2015,11,JD EUROPA,1,0.0,0.0,0.0,0.0
2015,11,JUVEVE,3,3.0,7.0,7.0,5.0
2015,11,LINDOIA,7,7.0,5.0,11.0,11.0
2015,11,MERCES,20,15.0,17.0,28.0,17.0
2015,11,MONTE REY,1,0.0,0.0,0.0,0.0
2015,11,MOSSUNGUE,6,8.0,5.0,13.0,4.0
2015,11,NOVO MUNDO,26,36.0,51.0,50.0,40.0
2015,11,ORLEANS,4,8.0,5.0,3.0,5.0
2015,11,PAROLIN,16,10.0,26.0,19.0,22.0
2015,11,PILARZINHO,52,23.0,25.0,28.0,13.0
2015,11,PINHEIRINHO,43,41.0,68.0,48.0,44.0
2015,11,PORTAO,36,52.0,55.0,66.0,63.0
2015,11,PRADO VELHO,15,13.0,17.0,16.0,15.0
2015,11,REBOUCAS,41,58.0,37.0,41.0,37.0
2015,11,SANTA CANDIDA,26,39.0,44.0,44.0,33.0
2015,11,SANTA FELICIDADE,30,42.0,39.0,45.0,44.0
2015,11,SANTA QUITERIA,7,9.0,9.0,4.0,7.0
2015,11,SANTO INACIO,26,48.0,28.0,80.0,28.0
2015,11,SAO BRAZ,10,11.0,8.0,19.0,11.0
2015,11,SAO FRANCISCO,34,44.0,53.0,65.0,39.0
2015,11,SAO JOAO,10,17.0,12.0,21.0,8.0
2015,11,SAO LOURENCO,17,20.0,15.0,18.0,16.0
2015,11,SAO MIGUEL,6,3.0,3.0,7.0,3.0
2015,11,SEMINARIO,1,3.0,4.0,1.0,1.0
2015,11,SITIO CERCADO,115,153.0,113.0,118.0,111.0
2015,11,TABOAO,5,12.0,6.0,12.0,9.0
2015,11,TARUMA,1,6.0,1.0,5.0,1.0
2015,11,TATUQUARA,33,43.0,61.0,44.0,61.0
2015,11,TINGUI,6,5.0,1.0,6.0,4.0
2015,11,UBERABA,36,30.0,30.0,31.0,23.0
2015,11,UMBARA,15,5.0,8.0,13.0,12.0
2015,11,VILA IZABEL,6,8.0,6.0,12.0,5.0
2015,11,VISTA ALEGRE,7,12.0,6.0,11.0,8.0
2015,11,XAXIM,35,39.0,39.0,50.0,36.0
2015,12,ABRANCHES,11,8.0,13.0,17.0,16.0
2015,12,AGUA VERDE,31,49.0,58.0,49.0,42.0
2015,12,AHU,2,2.0,7.0,6.0,5.0
2015,12,ALTO BOQUEIRAO,65,70.0,68.0,60.0,66.0
2015,12,ALTO DA GLORIA,20,21.0,24.0,22.0,25.0
2015,12,ALTO DA RUA XV,10,17.0,21.0,17.0,21.0
2015,12,ATUBA,8,8.0,13.0,14.0,17.0
2015,12,AUGUSTA,6,4.0,8.0,5.0,9.0
2015,12,BACACHERI,44,31.0,36.0,37.0,53.0
2015,12,BAIRRO ALTO,13,16.0,27.0,14.0,22.0
2015,12,BARREIRINHA,10,22.0,19.0,25.0,22.0
2015,12,BATEL,11,13.0,25.0,15.0,18.0
2015,12,BIGORRILHO,19,13.0,19.0,38.0,35.0
2015,12,BOA VISTA,26,22.0,30.0,36.0,31.0
2015,12,BOM RETIRO,2,2.0,5.0,2.0,2.0
2015,12,BOQUEIRAO,107,97.0,92.0,94.0,84.0
2015,12,BORDA DO CAMPO,1,0.0,0.0,0.0,0.0
2015,12,BUTIATUVINHA,6,3.0,4.0,5.0,9.0
2015,12,CABRAL,17,14.0,14.0,16.0,32.0
2015,12,CACHOEIRA,1,1.0,6.0,3.0,5.0
2015,12,CAJURU,88,95.0,121.0,128.0,111.0
2015,12,CAMPINA DO SIQUEIRA,15,15.0,18.0,18.0,23.0
2015,12,CAMPO COMPRIDO,17,18.0,33.0,17.0,23.0
2015,12,CAMPO DE SANTANA,18,10.0,17.0,26.0,20.0
2015,12,CAPAO DA IMBUIA,20,19.0,17.0,11.0,22.0
2015,12,CAPAO RASO,50,45.0,47.0,57.0,55.0
2015,12,CASCATINHA,2,3.0,3.0,4.0,2.0
2015,12,CAXIMBA,2,4.0,3.0,1.0,1.0
2015,12,CENTRO,255,299.0,317.0,380.0,437.0
2015,12,CENTRO CIVICO,20,8.0,15.0,16.0,21.0
2015,12,CIDADE INDUSTRIAL DE CURITIBA,120,119.0,163.0,157.0,173.0
2015,12,CRISTO REI,8,7.0,11.0,13.0,12.0
2015,12,FANNY,7,4.0,1.0,10.0,15.0
2015,12,FAZENDINHA,35,31.0,51.0,48.0,47.0
2015,12,GANCHINHO,14,9.0,13.0,7.0,16.0
2015,12,GUABIROTUBA,20,9.0,17.0,16.0,24.0
2015,12,GUAIRA,13,6.0,6.0,15.0,8.0
2015,12,HAUER,25,21.0,13.0,19.0,22.0
2015,12,HUGO LANGE,7,5.0,5.0,5.0,6.0
2015,12,JARDIM BOA VISTA,1,0.0,0.0,0.0,0.0
2015,12,JARDIM BOTANICO,32,23.0,32.0,29.0,34.0
2015,12,JARDIM DAS AMERICAS,8,8.0,9.0,2.0,6.0
2015,12,JARDIM SOCIAL,3,2.0,1.0,1.0,7.0
2015,12,JUVEVE,2,3.0,3.0,7.0,7.0
2015,12,LINDOIA,8,7.0,7.0,5.0,11.0
2015,12,MERCES,21,20.0,15.0,17.0,28.0
2015,12,MOSSUNGUE,9,6.0,8.0,5.0,13.0
2015,12,NOVO MUNDO,30,26.0,36.0,51.0,50.0
2015,12,ORLEANS,4,4.0,8.0,5.0,3.0
2015,12,PAROLIN,12,16.0,10.0,26.0,19.0
2015,12,PILARZINHO,20,52.0,23.0,25.0,28.0
2015,12,PINHEIRINHO,47,43.0,41.0,68.0,48.0
2015,12,PORTAO,36,36.0,52.0,55.0,66.0
2015,12,PRADO VELHO,10,15.0,13.0,17.0,16.0
2015,12,REBOUCAS,43,41.0,58.0,37.0,41.0
2015,12,RIVIERA,1,1.0,1.0,1.0,1.0
2015,12,SANTA CANDIDA,31,26.0,39.0,44.0,44.0
2015,12,SANTA FELICIDADE,29,30.0,42.0,39.0,45.0
2015,12,SANTO INACIO,31,26.0,48.0,28.0,80.0
2015,12,SAO BRAZ,7,10.0,11.0,8.0,19.0
2015,12,SAO FRANCISCO,23,34.0,44.0,53.0,65.0
2015,12,SAO JOAO,13,10.0,17.0,12.0,21.0
2015,12,SAO LOURENCO,8,17.0,20.0,15.0,18.0
2015,12,SAO MIGUEL,2,6.0,3.0,3.0,7.0
2015,12,SEMINARIO,3,1.0,3.0,4.0,1.0
2015,12,SITIO CERCADO,145,115.0,153.0,113.0,118.0
2015,12,TABOAO,2,5.0,12.0,6.0,12.0
2015,12,TARUMA,4,1.0,6.0,1.0,5.0
2015,12,TATUQUARA,46,33.0,43.0,61.0,44.0
2015,12,TINGUI,6,6.0,5.0,1.0,6.0
2015,12,UBERABA,33,36.0,30.0,30.0,31.0
2015,12,UMBARA,9,15.0,5.0,8.0,13.0
2015,12,VILA IZABEL,7,6.0,8.0,6.0,12.0
2015,12,VISTA ALEGRE,9,7.0,12.0,6.0,11.0
2015,12,XAXIM,36,35.0,39.0,39.0,50.0
2016,1,ABRANCHES,18,11.0,8.0,13.0,17.0
2016,1,AGUA VERDE,29,31.0,49.0,58.0,49.0
2016,1,AHU,7,2.0,2.0,7.0,6.0
2016,1,ALTO BOQUEIRAO,44,65.0,70.0,68.0,60.0
2016,1,ALTO DA GLORIA,8,20.0,21.0,24.0,22.0
2016,1,ALTO DA RUA XV,25,10.0,17.0,21.0,17.0
2016,1,ATUBA,12,8.0,8.0,13.0,14.0
2016,1,AUGUSTA,13,6.0,4.0,8.0,5.0
2016,1,BACACHERI,37,44.0,31.0,36.0,37.0
2016,1,BAIRRO ALTO,26,13.0,16.0,27.0,14.0
2016,1,BARREIRINHA,12,10.0,22.0,19.0,25.0
2016,1,BATEL,12,11.0,13.0,25.0,15.0
2016,1,BIGORRILHO,18,19.0,13.0,19.0,38.0
2016,1,BOA VISTA,29,26.0,22.0,30.0,36.0
2016,1,BOM RETIRO,3,2.0,2.0,5.0,2.0
2016,1,BOQUEIRAO,107,107.0,97.0,92.0,94.0
2016,1,BUTIATUVINHA,4,6.0,3.0,4.0,5.0
2016,1,CABRAL,12,17.0,14.0,14.0,16.0
2016,1,CACHOEIRA,1,1.0,1.0,6.0,3.0
2016,1,CAJURU,110,88.0,95.0,121.0,128.0
2016,1,CAMPINA DO SIQUEIRA,14,15.0,15.0,18.0,18.0
2016,1,CAMPO COMPRIDO,24,17.0,18.0,33.0,17.0
2016,1,CAMPO DE SANTANA,9,18.0,10.0,17.0,26.0
2016,1,CAPAO DA IMBUIA,21,20.0,19.0,17.0,11.0
2016,1,CAPAO RASO,37,50.0,45.0,47.0,57.0
2016,1,CAXIMBA,2,2.0,4.0,3.0,1.0
2016,1,CENTRO,277,255.0,299.0,317.0,380.0
2016,1,CENTRO CIVICO,12,20.0,8.0,15.0,16.0
2016,1,CIDADE INDUSTRIAL DE CURITIBA,110,120.0,119.0,163.0,157.0
2016,1,CRISTO REI,12,8.0,7.0,11.0,13.0
2016,1,FANNY,2,7.0,4.0,1.0,10.0
2016,1,FAZENDINHA,35,35.0,31.0,51.0,48.0
2016,1,GANCHINHO,9,14.0,9.0,13.0,7.0
2016,1,GUABIROTUBA,18,20.0,9.0,17.0,16.0
2016,1,GUAIRA,17,13.0,6.0,6.0,15.0
2016,1,HAUER,35,25.0,21.0,13.0,19.0
2016,1,HUGO LANGE,3,7.0,5.0,5.0,5.0
2016,1,JARDIM BOTANICO,34,32.0,23.0,32.0,29.0
2016,1,JARDIM DAS AMERICAS,8,8.0,8.0,9.0,2.0
2016,1,JARDIM SOCIAL,2,3.0,2.0,1.0,1.0
2016,1,JUVEVE,2,2.0,3.0,3.0,7.0
2016,1,LAMENHA PEQUENA,2,1.0,1.0,2.0,1.0
2016,1,LINDOIA,3,8.0,7.0,7.0,5.0
2016,1,MERCES,12,21.0,20.0,15.0,17.0
2016,1,MOSSUNGUE,8,9.0,6.0,8.0,5.0
2016,1,NOVO MUNDO,28,30.0,26.0,36.0,51.0
2016,1,ORLEANS,2,4.0,4.0,8.0,5.0
2016,1,PAROLIN,29,12.0,16.0,10.0,26.0
2016,1,PILARZINHO,24,20.0,52.0,23.0,25.0
2016,1,PINHEIRINHO,30,47.0,43.0,41.0,68.0
2016,1,PORTAO,52,36.0,36.0,52.0,55.0
2016,1,PRADO VELHO,8,10.0,15.0,13.0,17.0
2016,1,REBOUCAS,42,43.0,41.0,58.0,37.0
2016,1,SANTA CANDIDA,28,31.0,26.0,39.0,44.0
2016,1,SANTA FELICIDADE,30,29.0,30.0,42.0,39.0
2016,1,SANTA QUITERIA,7,7.0,9.0,9.0,4.0
2016,1,SANTO INACIO,37,31.0,26.0,48.0,28.0
2016,1,SAO BRAZ,7,7.0,10.0,11.0,8.0
2016,1,SAO FRANCISCO,27,23.0,34.0,44.0,53.0
2016,1,SAO JOAO,14,13.0,10.0,17.0,12.0
2016,1,SAO JOSE,1,0.0,0.0,0.0,0.0
2016,1,SAO LOURENCO,9,8.0,17.0,20.0,15.0
2016,1,SAO MIGUEL,1,2.0,6.0,3.0,3.0
2016,1,SITIO CERCADO,133,145.0,115.0,153.0,113.0
2016,1,TABOAO,6,2.0,5.0,12.0,6.0
2016,1,TARUMA,4,4.0,1.0,6.0,1.0
2016,1,TATUQUARA,45,46.0,33.0,43.0,61.0
2016,1,TINGUI,2,6.0,6.0,5.0,1.0
2016,1,UBERABA,23,33.0,36.0,30.0,30.0
2016,1,UMBARA,7,9.0,15.0,5.0,8.0
2016,1,VILA IZABEL,12,7.0,6.0,8.0,6.0
2016,1,VISTA ALEGRE,2,9.0,7.0,12.0,6.0
2016,1,XAXIM,47,36.0,35.0,39.0,39.0
2016,2,ABRANCHES,11,18.0,11.0,8.0,13.0
2016,2,AGUA VERDE,29,29.0,31.0,49.0,58.0
2016,2,AHU,3,7.0,2.0,2.0,7.0
2016,2,ALTO BOQUEIRAO,48,44.0,65.0,70.0,68.0
2016,2,ALTO DA GLORIA,21,8.0,20.0,21.0,24.0
2016,2,ALTO DA RUA XV,18,25.0,10.0,17.0,21.0
2016,2,ATUBA,14,12.0,8.0,8.0,13.0
2016,2,AUGUSTA,11,13.0,6.0,4.0,8.0
2016,2,BACACHERI,27,37.0,44.0,31.0,36.0
2016,2,BAIRRO ALTO,13,26.0,13.0,16.0,27.0
2016,2,BARREIRINHA,17,12.0,10.0,22.0,19.0
2016,2,BATEL,14,12.0,11.0,13.0,25.0
2016,2,BIGORRILHO,18,18.0,19.0,13.0,19.0
2016,2,BOA VISTA,19,29.0,26.0,22.0,30.0
2016,2,BOM RETIRO,3,3.0,2.0,2.0,5.0
2016,2,BOQUEIRAO,105,107.0,107.0,97.0,92.0
2016,2,BUTIATUVINHA,4,4.0,6.0,3.0,4.0
2016,2,CABRAL,12,12.0,17.0,14.0,14.0
2016,2,CAJURU,95,110.0,88.0,95.0,121.0
2016,2,CAMPINA DO SIQUEIRA,12,14.0,15.0,15.0,18.0
2016,2,CAMPO COMPRIDO,8,24.0,17.0,18.0,33.0
2016,2,CAMPO DE SANTANA,15,9.0,18.0,10.0,17.0
2016,2,CAPAO DA IMBUIA,28,21.0,20.0,19.0,17.0
2016,2,CAPAO RASO,57,37.0,50.0,45.0,47.0
2016,2,CENTRO,271,277.0,255.0,299.0,317.0
2016,2,CENTRO CIVICO,13,12.0,20.0,8.0,15.0
2016,2,CIDADE INDUSTRIAL DE CURITIBA,114,110.0,120.0,119.0,163.0
2016,2,CRISTO REI,7,12.0,8.0,7.0,11.0
2016,2,FANNY,6,2.0,7.0,4.0,1.0
2016,2,FAZENDINHA,37,35.0,35.0,31.0,51.0
2016,2,GANCHINHO,12,9.0,14.0,9.0,13.0
2016,2,GUABIROTUBA,17,18.0,20.0,9.0,17.0
2016,2,GUAIRA,9,17.0,13.0,6.0,6.0
2016,2,HAUER,42,35.0,25.0,21.0,13.0
2016,2,HUGO LANGE,5,3.0,7.0,5.0,5.0
2016,2,JARDIM BOTANICO,22,34.0,32.0,23.0,32.0
2016,2,JARDIM COLONIAL,1,0.0,0.0,0.0,0.0
2016,2,JARDIM DAS AMERICAS,8,8.0,8.0,8.0,9.0
2016,2,JUVEVE,2,2.0,2.0,3.0,3.0
2016,2,LAMENHA PEQUENA,1,2.0,1.0,1.0,2.0
2016,2,LINDOIA,6,3.0,8.0,7.0,7.0
2016,2,MENINO DEUS,1,0.0,0.0,0.0,0.0
2016,2,MERCES,18,12.0,21.0,20.0,15.0
2016,2,MOSSUNGUE,12,8.0,9.0,6.0,8.0
2016,2,NOVO MUNDO,22,28.0,30.0,26.0,36.0
2016,2,ORLEANS,7,2.0,4.0,4.0,8.0
2016,2,PAROLIN,39,29.0,12.0,16.0,10.0
2016,2,PILARZINHO,24,24.0,20.0,52.0,23.0
2016,2,PINHEIRINHO,43,30.0,47.0,43.0,41.0
2016,2,PORTAO,55,52.0,36.0,36.0,52.0
2016,2,PRADO VELHO,43,8.0,10.0,15.0,13.0
2016,2,REBOUCAS,36,42.0,43.0,41.0,58.0
2016,2,SANTA CANDIDA,33,28.0,31.0,26.0,39.0
2016,2,SANTA FELICIDADE,19,30.0,29.0,30.0,42.0
2016,2,SANTA QUITERIA,6,7.0,7.0,9.0,9.0
2016,2,SANTO INACIO,39,37.0,31.0,26.0,48.0
2016,2,SAO BRAZ,4,7.0,7.0,10.0,11.0
2016,2,SAO FRANCISCO,26,27.0,23.0,34.0,44.0
2016,2,SAO JOAO,14,14.0,13.0,10.0,17.0
2016,2,SAO JUDAS TADEU,1,0.0,0.0,0.0,0.0
2016,2,SAO LOURENCO,8,9.0,8.0,17.0,20.0
2016,2,SAO MIGUEL,8,1.0,2.0,6.0,3.0
2016,2,SEMINARIO,1,3.0,1.0,3.0,4.0
2016,2,SITIO CERCADO,100,133.0,145.0,115.0,153.0
2016,2,TABOAO,10,6.0,2.0,5.0,12.0
2016,2,TARUMA,2,4.0,4.0,1.0,6.0
2016,2,TATUQUARA,57,45.0,46.0,33.0,43.0
2016,2,TINGUI,3,2.0,6.0,6.0,5.0
2016,2,UBERABA,28,23.0,33.0,36.0,30.0
2016,2,UMBARA,9,7.0,9.0,15.0,5.0
2016,2,VILA IZABEL,6,12.0,7.0,6.0,8.0
2016,2,VISTA ALEGRE,4,2.0,9.0,7.0,12.0
2016,2,XAXIM,35,47.0,36.0,35.0,39.0
2016,3,ABRANCHES,9,11.0,18.0,11.0,8.0
2016,3,AGUA VERDE,43,29.0,29.0,31.0,49.0
2016,3,AHU,7,3.0,7.0,2.0,2.0
2016,3,ALTO BOQUEIRAO,51,48.0,44.0,65.0,70.0
2016,3,ALTO DA GLORIA,24,21.0,8.0,20.0,21.0
2016,3,ALTO DA RUA XV,19,18.0,25.0,10.0,17.0
2016,3,ATUBA,13,14.0,12.0,8.0,8.0
2016,3,AUGUSTA,23,11.0,13.0,6.0,4.0
2016,3,BACACHERI,28,27.0,37.0,44.0,31.0
2016,3,BAIRRO ALTO,11,13.0,26.0,13.0,16.0
2016,3,BARREIRINHA,19,17.0,12.0,10.0,22.0
2016,3,BATEL,17,14.0,12.0,11.0,13.0
2016,3,BIGORRILHO,21,18.0,18.0,19.0,13.0
2016,3,BOA VISTA,37,19.0,29.0,26.0,22.0
2016,3,BOM RETIRO,3,3.0,3.0,2.0,2.0
2016,3,BOQUEIRAO,102,105.0,107.0,107.0,97.0
2016,3,BUTIATUVINHA,12,4.0,4.0,6.0,3.0
2016,3,CABRAL,12,12.0,12.0,17.0,14.0
2016,3,CACHOEIRA,2,1.0,1.0,1.0,6.0
2016,3,CAJURU,90,95.0,110.0,88.0,95.0
2016,3,CAMPINA DO SIQUEIRA,14,12.0,14.0,15.0,15.0
2016,3,CAMPO COMPRIDO,19,8.0,24.0,17.0,18.0
2016,3,CAMPO DE SANTANA,52,15.0,9.0,18.0,10.0
2016,3,CAPAO DA IMBUIA,21,28.0,21.0,20.0,19.0
2016,3,CAPAO RASO,68,57.0,37.0,50.0,45.0
2016,3,CASCATINHA,3,2.0,3.0,3.0,4.0
2016,3,CAXIMBA,3,2.0,2.0,4.0,3.0
2016,3,CENTRO,316,271.0,277.0,255.0,299.0
2016,3,CENTRO CIVICO,19,13.0,12.0,20.0,8.0
2016,3,CIDADE INDUSTRIAL DE CURITIBA,125,114.0,110.0,120.0,119.0
2016,3,CRISTO REI,7,7.0,12.0,8.0,7.0
2016,3,FANNY,5,6.0,2.0,7.0,4.0
2016,3,FAZENDINHA,39,37.0,35.0,35.0,31.0
2016,3,GANCHINHO,12,12.0,9.0,14.0,9.0
2016,3,GUABIROTUBA,7,17.0,18.0,20.0,9.0
2016,3,GUAIRA,15,9.0,17.0,13.0,6.0
2016,3,HAUER,29,42.0,35.0,25.0,21.0
2016,3,HUGO LANGE,5,5.0,3.0,7.0,5.0
2016,3,JARDIM BOTANICO,40,22.0,34.0,32.0,23.0
2016,3,JARDIM DAS AMERICAS,6,8.0,8.0,8.0,8.0
2016,3,JARDIM SOCIAL,1,2.0,3.0,2.0,1.0
2016,3,JUVEVE,1,2.0,2.0,2.0,3.0
2016,3,LINDOIA,6,6.0,3.0,8.0,7.0
2016,3,MERCES,15,18.0,12.0,21.0,20.0
2016,3,MOSSUNGUE,6,12.0,8.0,9.0,6.0
2016,3,NOVO MUNDO,26,22.0,28.0,30.0,26.0
2016,3,ORLEANS,3,7.0,2.0,4.0,4.0
2016,3,PAROLIN,30,39.0,29.0,12.0,16.0
2016,3,PILARZINHO,21,24.0,24.0,20.0,52.0
2016,3,PINHEIRINHO,35,43.0,30.0,47.0,43.0
2016,3,PORTAO,48,55.0,52.0,36.0,36.0
2016,3,PRADO VELHO,19,43.0,8.0,10.0,15.0
2016,3,REBOUCAS,40,36.0,42.0,43.0,41.0
2016,3,SANTA CANDIDA,36,33.0,28.0,31.0,26.0
2016,3,SANTA FELICIDADE,43,19.0,30.0,29.0,30.0
2016,3,SANTA QUITERIA,4,6.0,7.0,7.0,9.0
2016,3,SANTO INACIO,38,39.0,37.0,31.0,26.0
2016,3,SAO BRAZ,9,4.0,7.0,7.0,10.0
2016,3,SAO FRANCISCO,37,26.0,27.0,23.0,34.0
2016,3,SAO JOAO,21,14.0,14.0,13.0,10.0
2016,3,SAO LOURENCO,6,8.0,9.0,8.0,17.0
2016,3,SAO MIGUEL,12,8.0,1.0,2.0,6.0
2016,3,SEMINARIO,1,1.0,3.0,1.0,3.0
2016,3,SITIO CERCADO,125,100.0,133.0,145.0,115.0
2016,3,TABOAO,4,10.0,6.0,2.0,5.0
2016,3,TARUMA,2,2.0,4.0,4.0,1.0
2016,3,TATUQUARA,79,57.0,45.0,46.0,33.0
2016,3,TINGUI,5,3.0,2.0,6.0,6.0
2016,3,UBERABA,32,28.0,23.0,33.0,36.0
2016,3,UMBARA,11,9.0,7.0,9.0,15.0
2016,3,VILA IZABEL,2,6.0,12.0,7.0,6.0
