LOGRADOURO_NOME,LATITUDE,LONGITUDE
CRISTOVÃO COLOMBO,-25.5514816,-49.2905443
ISIDORO DURIGAN,-25.3969655,-49.3372284
IPÊ AMARELO,-25.4359329,-49.2566757
DENEZAR ANDRADE DE JESUS,-25.5159246,-49.2442781
AFONSO ZANON,-25.57134,-49.3171949
PEDRO BRUTKOWSKI,-25.4795017,-49.3358486
NEURACI NEVES DO NASCIMENTO,-25.4008325,-49.3326707
GENERAL RAUL DA CUNHA BELLO,-25.5263978,-49.2999126
GABRIEL MOCELLIN,,
TENENTE ARGEMIRO FRANÇA PEREIRA,-25.4106619,-49.3389331
JANUÁRIO ALVES DE SOUZA,-25.5241181,-49.2290931
jose batista dos santos,-25.4760425,-49.3443311
PASTOR ANTONIO HIPOLITO,,
Candido Hartman,,
DANIEL CESARIO PEREIRA,-25.3865048,-49.3325692
SÃO SIMÃO,-25.4454333,-49.2317582
STEN FRANCISCO HIERRO,,
raul alemberg,,
Antonio Zanon,-25.5681051,-49.3214436
anisia maria conceição ferreira,,
padre agostinho,-25.5176258,-49.23579871475943
REPUBLICA ARGENTINA,-25.4592365,-49.5426067
FILASTRO NUNES PIRES,-25.4224236,-49.3222887
Joaquim cardoso da silveira,-25.5065499,-49.2209082
JOSÉ OTÁVIO MEIRA DOS ANJOS,,
CAPITÃO SOUZA FRANCO,-25.4305671,-49.2931084
ACYR SANTOS,-25.4597368,-49.2999528
JÚLIA WANDERLEY,-25.4286412,-49.266708
ALBERT SABIN,-25.5588627,-49.2803658
FERNANDES DE BARROS,-25.4314285,-49.2468346
ELEANOR ROOSEVELT,-25.3882541,-49.2259496
FRANCISCO SCORSSATTO,-25.5518951,-49.2617713
BERNARDO MANN,-25.5212447,-49.2702108
ALVARO AZEVEDO,,
JOSÉ ALCEU BERGER,-25.3774512,-49.2391924
FELIPE CAMARAO,-25.4472303,-49.2524925
DAGOBERTO LEITNER,-25.3718496,-49.235926
PADRE RAFAEL JOSE KALINOWSKI,-25.5265261,-49.2759024
JOEL JENSEN JÚNIOR,-25.3763555,-49.2571104
RUY FONSECA ITIBERÊ DA CUNHA,-25.5163841,-49.3305779
PROFESSOR LÍCIO DE LIMA,-25.4943481,-49.2811201
NIWALDO ALBERTO BARÃO,-25.5286505,-49.234845
NEMÉSIO ARAÚJO MORITZ,-25.419203,-49.3311078
TIBÚRCIO PEREIRA DE LIMA,-25.5006761,-49.3079233
CATHARINA POTINA DE MAURO,-25.3938632,-49.3014686
FÁTIMA BARK,-25.5136237,-49.3008739
SANTO ANGELO,-25.7909152,-49.3172003
SEBASTIAO ANTONIO DA SILVA,-25.3681795,-49.2473912
SÃO DOMINGOS,-25.5364091,-49.2154218
JOSÉ PASCHOAL PAULA,-25.3761073,-49.2537929
ELBE POSPISSIL,-25.4144005,-49.2539993
SÃO JOÃO,-25.3914534,-49.3114794
ROMÁRIO ADALBERTO OLESKOWICZ,-25.5792397,-49.3369928
EUZÉBIO DA MOTTA,-25.417808,-49.2645208
ELVIRA HARKOT RAMINA,-25.4378247,-49.321645
ROSA MARAGONI STOCO,,
PEDRO ELOI DE SOUZA,,
RUA DA AMIZADE,-25.3749872,-49.3898907
Antono Tortatto,,
AV. SAO JOSE,-25.4347313,-49.2407771
MARIA BEATRIZ ROTTA,-25.4053773,-49.2227349
JOÃO LISSA,-25.5709075,-49.3353187
BOM PASTOR,-25.3920271,-49.3852048
DONA BRANCA DO NASCIMENTO MIRANDA,-25.3939716,-49.2730118
TEREZA PELLANDA NICHELLE,-25.548619,-49.2665683
SALTO DO ITARARÉ,-25.3607116,-49.156948
ELEUTÉRIO FERNANDO RISSI,-25.592634,-49.3282405
DESEMBARGADOR LUIZ ANTONIO PIRES DE CARVALHO E  ALBUQUERQUE,-25.5606759,-49.3304747
CAPITÃO ERNESTO DOS ANJOS BARBOSA,-25.4926733,-49.2872619
SALVADOR GONÇALO DE CHRISTO,-25.4564733,-49.343647
CLEVELÂNDIA,-25.5357661,-49.2673323
AGOSTINHO GRUBBA,-25.3791549,-49.2907332
TANGARA,-25.4044862,-49.3515878
VICTOR LUIZ MAGANHOTO,-25.486777,-49.2043672
PAIXÃO DA ASCENÇÃO CANCELA,-25.3896498,-49.2576039
DOS PINHEIROS,-25.450184,-49.32746286457645
RAFAEL KLIER DE ASSUMPÇÃO,-25.3776687,-49.2379171
PAULO FROUTIM,,
QUADRA,-25.43915835,-49.26826047995681
DOS CRAVOS,-25.499407,-49.3196527
PEDRO ORTIS,,
ZENAIDA ZUKOSKI,-25.4894111,-49.2025432
JORGE BORSATTO,-25.4682978,-49.3159237
ROD. BR CENTO E DEZESSEIS,,
ALEIXO SKRABA,-25.4935516,-49.3111262
IRMÃ ANATÓLIA,-25.3588773,-49.2652515
ENGENHEIRO DALEY SUN BUSETTI MORI,-25.5469626,-49.2493437
br 476,-25.4685429,-49.2532002
JORNALISTA JOSÉ PEDRO S. PEDRINHO,,
SINFRONIO MESA NETO,-25.5621263,-49.3385241
GERALDO GABARDO,-25.4582486,-49.2750113
RIO BELEM,-25.4386625,-49.2583038
ENGENHEIRO BENEDICTO SADDOCK DE SÁ,-25.3735777,-49.2102824
JORGE TORTATO,-25.6027384,-49.321667
JOAO HAVRO,-25.3938264,-49.2409654
AUREA DA CONCEIÇÃO FURTADO KULCHESKI,-25.5064122,-49.3225787
anjolino buzzetti,,
ERTON COELHO QUEIROZ,-25.5249006,-49.2300825
CYRO VELLOZO,-25.4525629,-49.2576962
DOUTOR PETRONIO ROMERO DE SOUZA,-25.4729087,-49.2096606
JÓQUEI CLUBE,-25.452348,-49.2551649
LERINA MACIEL RIBAS,-25.3621942,-49.2496102
RAYMUNDO NINA RODRIGUES,-25.4466684,-49.2172329
MAURO RODINCK,,
MARECHAL HUMBERTO DE ALENCAR C BRANCO,,
JORDÃO LOURENÇO DE GOES,,
ADELAIDE MATTANA VILLA,-25.5005249,-49.2164819
DO TRATORISTA,-25.5061123,-49.2211326
DEPUTADO NILSON RIBAS,-25.4434017,-49.3118098
JOAO BATISTA BURBELLO,-25.5543156,-49.2952443
MARTINS PESCADOR,,
DONA BARBARA CID,-25.4935784,-49.2241418
JOSÉ FERREIRA DE  BARROS,-25.4867186,-49.2736924
Francisco Itibere Cunha,,
LEOPOLDO MANSON VAZ,-25.3971679,-49.2530867
JOSÉ BENEDITO COTTOLENGO,-25.4621127,-49.3299117
CAETANO ALESSI,-25.3912293,-49.3482222
JOSÉ DIAS CIRQUEIRA,,
VISCONDE DE ABRANTES,-25.466017,-49.2254646
ALBO BRUNETTI,-25.4859293,-49.3147497
JOAQUIM MONTEGUTE,-25.3867448,-49.343127
CAMBÉ,-25.5431668,-49.2860456
XAMBRE,-25.6117805,-49.3894574
JOSÉ ARMINDO DE PAULA,-25.5298571,-49.3361402
CLEMENS ALBERT GRIMM,-25.3654836,-49.2368203
ALCIDES DO ROSÁRIO,-25.4989868,-49.3533251
DOM JOSÉ DE CAMARGO BARROS,-25.5041269,-49.3390551
ALBERTO RUTZ,-25.4749839,-49.3123819
AMANBES,,
SEBASTIÃO MARCO LUIZ,,
CARLOS COELHO JÚNIOR,-25.4333867,-49.2186779
MÃE MENININHA DO GANTOIS,-25.4497312,-49.2025896
DOUTOR PEDRO DARCY DE SOUZA,-25.5440878,-49.2583098
QUINTA RUA,-25.4109012,-49.360169
ESTEFANO BETEZEK,-25.5205551,-49.2882719
ANÍSIA MARIA CONCEIÇÃO FERREIRA,,
DECHAMBRE,,
FIDELINO FIGUEIREDO,,
TENENTE MÁRIO ROSSETO,-25.4455992,-49.3464554
ASTOLPHO NOGUEIRA,-25.456209,-49.3237992
EDUARDO SERRA,-25.4917703,-49.3572955
SUELI RODRIGUES CAMELO,-25.5124041,-49.3355415
VICENTE CORADI,-25.4380033,-49.2056122
ATA,-25.4843453,-49.2120849
ALEIXO SPRADA,-25.5712632,-49.3306452
ELIZETE CARDOSO,-25.5778611,-49.3341184
INDIA,-25.5361201,-49.1689226
RIVADAVIA FONSECA DE MACEDO,-25.4782938,-49.1975094
AMADEU DO AMARAL,-25.467733,-49.3100439
ORLANDO PADILHA DOS SANTOS,-25.4786334,-49.2932351
VINICIUS JOSE BORIS JUNIOR (CAMPO DE SANTANA),,
MARIA PELLANDA SCROCCARO,,
EDENILZA SANTIAGO DE JESUS,,
MIGUEL ANGELO PELANDA,-25.5919313,-49.266897
JOSEFINA SIMOES ALVES (CAJURU),-25.4612662,-49.195773
JOSEFINA SIMOES ALVES,-25.4612662,-49.195773
ALMIRANTE GONCALVES,-25.452268,-49.2783358
DOUTOR ESTEVAM RIBEIRO DE SOUZA NETTO,-25.4443084,-49.2193869
OSWALDO RAMOS DE SOUZA,-25.5609716,-49.2703062
JOAO STENZOWSKI,-25.4852864,-49.2890835
PROFESSOR RUBENS OSCAR GUELLI,-25.5486296,-49.2731031
PROFESSORA JULIA A DI LENNA,-25.3734396,-49.2284244
LUIS BERTOLDI,-25.5913219,-49.3335505
ANTONIO VIEIRA DOS SANTOS,-25.378672,-49.2725344
LINDAMIR TORTATO NICHEL,-25.5958283,-49.3247321
SOLIMOES,-25.3488511,-49.2078199
SAO DOMINGOS,-25.5364091,-49.2154218
PROCÓPIO FERREIRA MARTINS,-25.4502232,-49.2269043
ARCÉSIO DE BARROS LIMA,-25.564916,-49.3357154
JUAN BELVEDERE,-25.5523862,-49.2628161
ARTUR ALBERTO SCHMEISKE,-25.5273092,-49.2450911
ANTONIETA DA COSTA MONTANARI,-25.4753792,-49.3605962
SAO JOAO MARIA VIANNEY,-25.4957481,-49.3461549
CORONEL JOAQUIM LACERDA,-25.4551203,-49.2330279
LIMA BARRETO,-25.4715815,-49.2248011
MEM DE SÁ,-25.4627562,-49.49663321268192
COLOMBO,-25.3094603,-49.18507242898573
WALDEMAR REIKDAL,-25.3568769,-49.2795385
GEBRAN KALLUF,-25.4950429,-49.2103277
CATARINA GOOSSEN,-25.5125363,-49.2702101
RAY FISCHER,,
JOSÉ LUIS GUERRA REGO,,
TENENTE ANTÔNIO MIRANDA MARQUES,-25.4996894,-49.2170291
NELSON PREVEDELLO,-25.3564672,-49.2738583
FRANCISCO JOSE LOBO,-25.532223,-49.2779399
rua julia fecci melo,,
FATIMA BARK,-25.5136237,-49.3008739
wilson daucheux,,
MAESTRO VICENTE D'ALÓ,-25.5605179,-49.332492
CIDADE DE UNIFLOR,-25.4788594,-49.3382789
ANIBAL REQUIAO,-25.5008921,-49.2740449
cristiano schimmtz,,
DO MARFIM,-25.3706006,-49.2575561
AMANCIO MORO,-25.4208344,-49.2609226
EMANUEL KANT,-25.4980164,-49.2786934
pedro moreira simplicio filho,-25.4988415,-49.3488338
LOURDES GOMES DE CARVALHO,-25.541183,-49.3387145
FRANCISCO MOTA MACHADO,-25.4414769,-49.2153965
JACOB SCUISSIATTO,-25.4827437,-49.333898
CADETE RENO GUIDO LONGO JÚNIOR,-25.4970052,-49.2272004
MANOEL RICARDO DE OLIVEIRA,-25.5421313,-49.2573546
THADEU WASILEWSKI,-25.3748673,-49.2684047
TENENTE CORONEL AVIADOR ALBERTO VALEIXO,-25.5371265,-49.2590264
JOSÉ KRENCHICLOVA,,
ANTONIO GRUBA,-25.4093489,-49.294881
MONTE DAS OLIVEIRAS,-25.5279824,-49.2697594
HENRIQUETA PAROLIN SCHIAVON,-25.5530467,-49.2694619
REYNALDO BONAT,-25.4993376,-49.3154704
NUNES CARVALHO,,
PROFESSOR ZILDO MANOEL DA CRUZ,-25.4676906,-49.2967837
DOUTOR ALCEU DO AMARAL FERREIRA,,
PLATONES,,
DR. CESAR PERNETA,,
ANGELO TOSIN,,
ENGENHEIRO WALDEMAR SCHINZEL,-25.5392877,-49.2724462
KALORE,-25.5419829,-49.2410083
ANA RAIMUNDA DE SOUZA,-25.4936249,-49.338577
CORONEL JOAO CANDIDO DE OLIVEIRA,-25.3629322,-49.281574
AIRTON TURRA,,
JOÃO BATISTA FRANCESCHINI,-25.3939587,-49.3370274
MARCANTONI TAVARES - TONY MARCOS,,
MENDES GONCALVES,-25.4130505,-49.212495
AV. COMENDADOR FRANCO,-25.4427185,-49.2508052
WALDOMIRO JOSÉ BORGES,,
HAMILTON MARCON,-25.5028136,-49.324791
VIEIRA DOS SANTOS,-25.4071596,-49.2686636
ANGÉLICA ERTHAL KUCEK,-25.551165,-49.2659487
ALBERTO STENZOWSKI,-25.4821974,-49.2944168
FINKE FERREIRA,,
JOSÉ ZALESKI,-25.5016775,-49.3082071
ANGELO ZAMIR BIASI,-25.3836418,-49.2112337
PROFESSORA POMPILIA LOPES DOS SANTOS,-25.5006784,-49.3451571
GALDINO BUENO DE CAMARGO,-25.5202075,-49.3071824
OSORIO DAMAS DE OLIVEIRA,-25.5219689,-49.3028037
GIUSEPPE COVACCI JUNIOR,-25.5509247,-49.3400891
OSCAR CAPELINE,-25.4204197,-49.3438984
DO TRABALHADOR,-25.5134787,-49.3137913330644
ELIZIO HONORATO DOS SANTOS,-25.5162,-49.32378
JARAGUÁ DO SUL,-25.4603507,-49.3513439
MARIA HOMANN WISNIEWISKI,,
PRESIDENTE BEAUREPAIRE ROHAN,-25.434449,-49.2430909
DEPUTADO CARNEIRO DE CAMPOS,-25.4163354,-49.2456361
FRANCO GIGLIO,-25.3772683,-49.2293882
ARNALDO WOLFF GAENSLI,,
AGOSTINHA MARIA RIBEIRO ABRÃO,-25.578195,-49.3375266
jose demeterco,-25.4167359,-49.2789503
WILLIBALDO KAYSER,-25.5074872,-49.3198687
AMADEU NATAL,-25.3693015,-49.2462057
MIGUEL JÚLIO,-25.5383439,-49.2711078
JULIO HOOG,-25.5197693,-49.2660799
PAULO GROETZNER,-25.5083991,-49.3201726
GENERAL ARY DUARTE NUNES,-25.4732756,-49.231941
LUDOVICO KAMINSKI,-25.4840436,-49.3502702
DOS PIRIQUITOS,-25.4939408,-49.3456748
CALISTO RASOLINE,,
PROFESSOR FRANCISCO ZARDO,-25.4042282,-49.3398853
21 DE JUNHO,-25.430933,-49.2156028
IRMÃ MARIA FRANCISCA MICHEL,-25.5370098,-49.2440694
ENGENHEIRO FARID SURUGI,-25.4317689,-49.2216499
F,-25.4627568,-49.3509254
ISIDORO CANESTRARO,-25.4031804,-49.2791448
ANTONIO BONFIM,-25.3559489,-49.2581417
SÉRGIO ÂNGELO FRANCISCO MATTIOLI,-25.5580206,-49.3352275
FERDINAND OTTO MULLER,-25.5716963,-49.3361556
IRIDE CELESTE DE POL BUNESE,-25.5008031,-49.3461683
HERMOGENES DE OLIVEIRA,-25.4709113,-49.2428348
DAS SABIÁS,-25.4934118,-49.2813648
PRINCIPAL,-25.6173669,-49.3579245
ASSIS GONÇALVES,-25.46467935,-49.28554582875637
PROFESSOR TOSHIAKI SAITO,-25.4900578,-49.2064892
EURIDES CELESTE PAULELE BONEZZI,,
25 DE ABRIL,-25.4238969,-49.2558189
MARIA MOREIRA FROTTE,-25.3508533,-49.267291
JOVANY SCORSIN,-25.5014615,-49.3243356
EMILIO BEHING FILHO,,
PEDRO DA SILVA,-25.5282919,-49.2436803
OLGA DE ARAÚJO ESPÍNDOLA,-25.4949121,-49.3009769578764
MARIA HOMAN WISNIEWISKI,,
PROFESSOR OSCAR KOLBE,-25.4804165,-49.2806048
John Emilio Zola Florinzano,,
ÂNGELO SLOMPO,-25.4039124,-49.3283608
BOA VISTA DA APARECIDA,-25.3668897,-49.3298393
LOURIVAL SCHILIPAK,-25.4679263,-49.2403874
JOÃO ANTUNES BRANCO,-25.3567092,-49.2659917
FRANCISCO OTTO,-25.3808583,-49.2426972
PRESIDENTE MARECHAL DUTRA,-25.5036385,-49.3191123
ALVARO BOTELHO,-25.398104,-49.235538
ANTÔNIO SVIONTEK,-25.4996701,-49.3487359
OTAVIO ALMEIDA DA SILVA,,
SENADOR ACIOLI FILHO,,
RODOVIA BR 476,-25.3950722,-49.2111364
MARIA MILCHIN,-25.4949644,-49.3236146
ENGENHEIRO JOAO VISINONI,-25.4378069,-49.360039
MATIAS CADORI,-25.4855841,-49.2057575
CEARA,-25.4547984,-49.2636633
JOSÉ BONIFÁCIO FILHO,,
RIO DO SUL,-25.4754638,-49.3386027
ALFONSO WALDEMAR BARRA,,
ROGERIO PAULO CRUZ,-25.5020303,-49.3249586
TENENTE DEMOSTHENES MACHADO,,
OSNI SILVEIRA,-25.50861,-49.2577541
EWALDO HAUER,-25.3664268,-49.2213017
sioravante jose berandim,,
EDENILDA MARTINS LEAL,-25.5432362,-49.2516755
DIRCO JOSE BREDA (TATUQUARA),-25.5547092,-49.3361799
DOUTOR JOÃO EVANGELISTA ESPINDOLA,-25.414428,-49.2410056
SÃO JOSÉ DE ARIMATÉIA,-25.5382453,-49.2689528
DOMINGOS AGABITO BUDEL,-25.3942575,-49.3553448
BRASÍLIO JOSÉ BETEZEK,-25.4153322,-49.3445745
LEÃO DO NASCIMENTO JR,,
OLIVIO ZAGONEL,-25.4540215,-49.3232784
TENENTE CORONEL BENJAMIM LAGE,,
AUGUSTO KORBECK,,
WILIAN BUTT,,
SANTA JOANA FRANCISCA DE CHANTAL,-25.4840371,-49.3384585
CLODOMIRO AVELLEDA,-25.4418009,-49.3156398
GIACOMO SANTERO,,
GUILHERME VALTER LORES,,
PROFESSOR MAURO RODINSKI,,
NAPOLEÃO CORTES FILHO,-25.5410901,-49.2576503934662
KALIL KARAN,-25.4257626,-49.2514093
VILAGE,,
HELENA CARCERERI PIEKARSKI,-25.491991,-49.2008556
FLÁVIO DE ANDRADE,-25.4142644,-49.3138127
DA CAPITANIA,-25.4647733,-49.2368035
VICENTE DOS SANTOS,-25.470519,-49.1876669
STANISLAU FELIBRANTE,-25.477867,-49.3592984
AUGUSTO RENOIR,-25.4700688,-49.2446568
IRMÃ MARIA PINHEIRO ARAUJO,-25.5078489,-49.2159224
WANDA HOMANN WISNIEWISK,,
EMILIO TELES DE LIMA,-25.5914673,-49.3430006
SIMÃO MANSUR,-25.3902768,-49.2593549
PEDRO VIRIATO DE SOUZA,-25.4368063,-49.3114429
PROFESSOR JOAO GILBERTO MARTINS,,
PROFESSOR OSCAR SANCHES MONTEIRO,-25.5100712,-49.3360336
VICENZA,-25.4165524,-49.34042233313476
BR 476,-25.4685429,-49.2532002
PAULINA KAVINSKI PONTAROLLA,-25.5734211,-49.3409276
JACOB WOSNIAK,-25.6007545,-49.2665376
PEDRO SATURNINO,-25.499485,-49.2193623
CIDADE DE FIGUEIRA,-25.5366726,-49.2407001
ALBERICO FIGUEIRA,-25.4522492,-49.297725
BEPPE GUSSO,-25.3644486,-49.2258035
RICARDO GÜTHER,-25.4688519,-49.2655588
BELA VISTA DO PARAÍSO,-25.4717012,-49.3297063
LACRIDES FERNANDES SANTOS,-25.4927758,-49.206452
DOS ROUXINOIS,-25.4934965,-49.2845298
ANTONIO STIVAL,-25.3967729,-49.3379468
PARANAPOEMA,-25.4221475,-49.352458
PEDRO ANTONIO DA COSTA,-25.3754442,-49.2465773
MARIA BALABAN,-25.5518245,-49.2915259
GENERAL ANOR PINHO,-25.3786465,-49.2435769
JOSÉ MIRANDA DE CASTRO,-25.4710198,-49.3104804
JOAO KOLESKI,-25.4392812,-49.3513049
JOÃO MARCHESINI,-25.4509332,-49.2449976
ZENITA POSSIMON,,
JUSTINIANO DE MELO SILVA,-25.4198409,-49.2335112
rene alberto emilio conter,-25.5316644,-49.333228
COMENDADOR ROSEIRA,-25.4503803,-49.2564987
rua cezinando teixeira oliveira,,
JULIO BATISTA PEREIRA,-25.5594923,-49.3178059
hugo miró,-25.5135508,-49.3213482
AMADEU ALICE,-25.3788352,-49.2223945
ernani simas alves,-25.4969985,-49.3379822
ARTHUR MÜLLER,-25.5204265,-49.2687535
EXPEDICIONÁRIO GUMERCINDO DA SILVA,-25.5378062,-49.246685
ADA MACAGGI,-25.4244358,-49.2084475
DONA ANA NERI,-25.4549058,-49.2443876
DEPUTADO ANTONIO LOPES JÚNIOR,-25.412357,-49.2232135
ALCINDO FANAYA,-25.3869143,-49.2019599
BAHIA,-25.4681045,-49.2707528
AUGUSTO FURBECK,,
AUGUSTO MOCELIN,-25.4007575,-49.3231054
URSULINA VISINONI,-25.50901,-49.3365667
TERRA BOA,-25.4000431,-49.3225836
JORGE FELIPE DAHER FILHO,-25.4782515,-49.3155785
DES ANTONIO FRANCO FERREIRA DA COSTA,,
JOSÉ MAYER,-25.5459868,-49.2678963
ANTÔNIO JOSÉ BONATO,-25.5594257,-49.2505353
JOÃO CÂNDIDO,-25.42709115,-49.27605753519044
INACIO MARTINS,-25.50861,-49.2577541
DA ALEGRIA,,
JOÃO PEREIRA DA SILVA,-25.48553955,-49.26652220688737
LEONARDO PIANOWSKI,-25.5224743,-49.3041489
RENASCENÇA,-25.3840923,-49.336342
VIRGILIO GOMES PINHEIRO,-25.4639895,-49.2433527
ARI DOS SANTOS MARINHO,-25.3886298,-49.21814
IJUÍ,-25.5091437,-49.2590049
ALCIDIO CUBAS,-25.4836491,-49.2905692
R. JOSE ANGELO MIQUELLETO,,
MIGUEL ROSSETIM(GANCHINHO),-25.5529382,-49.2453402
CARLOS ROBERTO FERREIRA,-25.5400689,-49.2703357
DESEMBARGADOR COSTA CARVALHO,-25.4409904,-49.2934198
ABÍLIO PEIXOTO,-25.4007042,-49.2559294
OLIMPIO SOTTO MAIOR SOBRINHO,-25.4126004,-49.2962343
MANOEL DE SOUZA DIAS NEGRAO,-25.386446,-49.255521
JOSE HAUER,-25.4772505,-49.2416469
MARILÂNDIA DO SUL,-25.5247249,-49.2358808
JOSE SCHIMANSKI,,
RUA PEDRO BOSKA,,
ERNETE DUBARTE,,
SAMUEL DA ROCHA COELHO,-25.444942,-49.3666095
PASTOR MANOEL VIRGINIO DE SOUZA,-25.4397458,-49.2124818
WALDEMIRO RY,-25.4852886,-49.2905885
RAFAEL MISCHIATTI,-25.4831826,-49.2018912
BORTOLO PAULIN,-25.4063717,-49.3394792
MARIA LUCIA LASSER DE ATAIDE,,
DEPUTADO NEO MARTINS,-25.4925273,-49.2797688
EDGARD ROSE,-25.4857586,-49.3277658
EDGAR ADALBERTO TIERMANN,,
MAURÍCIO THÁ,-25.4913187,-49.2128922
ANNA GARCIA DE MOURA,-25.3832372,-49.2916803
GUARATUBA,-25.4035758,-49.2624784
CARLOS CHAGAS,-25.4211199,-49.342708
AGHABITO BUDEL,-25.3914045,-49.3513996
LAURO MALLIN,-25.4088801,-49.3104405
ALBINO STAMM,-25.4572097,-49.3442811
DOUTOR ALEXANDER FLEMING,-25.3950056,-49.224838
MARIA BAUER SIEGMUND,-25.3857623,-49.2797977
ALMIRANTE DONADELLO,-25.54297,-49.2443658
CLAUDIO DA LUZ REIS,-25.4684311,-49.3287963
ESTANISLAU BIERSNASKI,,
CEZINANDO TEIXEIRA DE OLIVEIRA,,
ALBERTO GESSER,-25.4486827,-49.201784
ALCEU AGUIDA,-25.3733783,-49.2660011
JOÃO KOZERA,-25.4890799,-49.2306086
MANOEL ANTONIO BECKER,-25.3882218,-49.2983043
ODIR GOMES DA ROCHA,-25.5730389,-49.3351759
AMADOR BUENO,-25.4672419,-49.2060063
DORALICE DE OLIVEIRA,-25.5808758,-49.3216402
ROLDAO RODRIGUES QUEIROZ,-25.4843587,-49.237649
JOÃO MORAES,-25.5014118,-49.3245111
SÊNECA,-25.3754287,-49.2617383
LOURENÇO COSTA,-25.4000331,-49.3180829
JÚPITER,-25.5290135,-49.2656547
EMILIO NICHELE,-25.4994631,-49.3358901
MANOEL LORENSO DA ROSA,-25.3888664,-49.3287988
PEDRO HUK,-25.4776094,-49.2097462
NATALIA IVANCZYSZYN,,
SCHUBERT,-25.5210665,-49.2522063
RIO GUAÍBA,-25.3981535,-49.1975238
JOSE BOIKO,-25.4222848,-49.3346323
LUIZ CARLOS BOAVISTA DO REGO MONTEIRO,-25.3779335,-49.2614872
DOS BICO-DE-LACRES,-25.4946162,-49.2863147
ARAÇARI,-25.5224991,-49.2842134
ELVIRA DOS SANTOS GOULART,-25.5114644,-49.3217393
RAUL DE OLIVEIRA,-25.451899,-49.2163224
JHONI FRANCISCO InSE,,
BOROROS,-25.459067,-49.2935885
ADARI FERNANDO VISINONI,-25.4390505,-49.3613496
LUCIANO CARDINALE,-25.406791,-49.2534084
TV. SANTO ANTONIO,-25.5684548,-49.2087878
PARA,-25.50722225,-49.13607946616439
HUMBERTO NEGRELLO,-25.5642208,-49.280445
DAS OLIVEIRAS,-25.374548,-49.251195
MAESTRO DORIVAL ROSSI,-25.4709422,-49.3396272
ÂNGELO MAESTRELLI,-25.4247468,-49.3023209
PELAGUIA LIPINSKI MIKOS,,
JOÃO ENEAS RAMOS DE SÁ,-25.5666686,-49.3377609
ADOLPHO BERTOLDI,-25.5938559,-49.3425325
DR FRANCISCO ALEXANDRE GUEDES CHAGAS,-25.4431038,-49.3159522
DOUTOR LAURINDO ABELARDO DE BRITO,-25.5070029,-49.2192871
PROFESSOR ROMAO WACHOWICS,,
JESUS FRANCISCO DA ROCHA,-25.44788855,-49.22542364603135
DOUTOR LEOCÁDIO CYSNEIROS CORREA,,
BERNARDO MEYER,-25.499014,-49.3358861
JOANA RONCAGILIO BERTOLDI(CAMPO DO SANTANA),,
HELLEN KELLER,-25.4954224,-49.2795187
CIDADE DE UMUARAMA,-25.4574214,-49.1952824
BOANERGES DE MENEZES CALDAS,-25.3853393,-49.2608164
MAFRA,-25.4576806,-49.3503658
ALTAMIRO MACHADO,-25.4197679,-49.3391276
VALENTIN HARKOT,-25.4416721,-49.3111692
JOENILSON AMERICO OLIVEIRA,,
RODOLPHO SENFF,-25.4522995,-49.2282766
PROSDÓCIMO LAGO,,
SUDAO,-25.4672419,-49.2060063
ERNESTO LUIZ PELLANDA,-25.5835296,-49.2587444
OSVALDO CAVALCANTI VIDA,,
ANTONIO ADÃO FALARZ,-25.4243786,-49.3536132
BATISTA GANZ,-25.4290521,-49.3183129
MARIA BENEDITA DE LIMA,-25.5047565,-49.3073023
SÃO FELIPE,-25.4475211,-49.2279964
ESPERIDIAO KALLUF,-25.4943615,-49.2100239
PEDRO DYBAS,-25.4710475,-49.3244056
PEDRO JOAQUIM DE CASTRO,-25.492771,-49.2011185
WALDIR PONTES,-25.4590253,-49.3471826
MARIA ADRIANO DE MIRANDA,-25.496708,-49.3439072
NAIR CRAVO WESTPHALEN,-25.5572516,-49.2853332
MANOEL ASSUMPHÇÃO,,
JORNALISTA AUGUSTO WALDRIGUES,-25.5325738,-49.338351
ALBERTO PANEK,-25.4279082,-49.350366
CABO CORNELIO DE SOUZA MARTINS,-25.4883883,-49.2017148
OSCAR SCHANOSKI,-25.4842077,-49.3051913
ESTRADA BRUNA DE ALMEIDA,,
emilio pereira dos anjos,-25.3937836,-49.3577333
ILDA C MANASZCZUK,,
manoel amaro accordi,-25.4936394,-49.3390504
josé luiz guerra rego,,
LUCAS CARVALHO,-25.5949881,-49.3254584
prof david jorge curi,-25.4445316,-49.2051752
BORTOLO CUMAN,-25.3939576,-49.3552901
OLAVO CHAGAS CORREIA,-25.4817024,-49.2858787
IRMÃ SOFIA RIECHI,,
AVELINO ALMEIDA CARDOSO,-25.3664268,-49.2213017
JUNDAI DO SUL,,
francisco jose bozza,-25.559355,-49.3184548
FRANCISCO BARRANCO,-25.4988736,-49.3379568
JOÃO STALL,-25.3946257,-49.3572033
ANTONIO TEIXEIRA DE ANDRADE,-25.5381739,-49.2966544
GERMANO DEMUTH,-25.4341099,-49.3140869
ANGELA NAVARINI SCOTTI,,
MAECELINO FERREIRA DOS SANTOS,,
PRES. FARIA,,
JOSÉ FRANCISCO LEONARDI,-25.5523633,-49.2682435
MANEOL  ORDONES,,
VALDEMAR BONATIER,,
JONAS MARINHO DA CUNHA,-25.4107539,-49.3606641
