mes,ano,descBairro,qtde_boletins,lag1,lag2,lag3,lag4
7,2016,BACACHERI,117,129.0,129.0,133.0,137.0
7,2016,BAIRRO ALTO,143,152.0,138.0,146.0,153.0
7,2016,BARREIRINHA,48,52.0,50.0,63.0,68.0
7,2016,BATEL,184,164.0,156.0,159.0,147.0
7,2016,BIGORRILHO,112,127.0,108.0,100.0,101.0
7,2016,BOA VISTA,129,116.0,109.0,101.0,145.0
7,2016,BOM RETIRO,36,29.0,46.0,40.0,59.0
7,2016,BOQUEIRAO,303,383.0,354.0,335.0,346.0
7,2016,BUTIATUVINHA,35,29.0,28.0,26.0,27.0
7,2016,CABRAL,67,58.0,60.0,63.0,60.0
7,2016,CACHOEIRA,21,6.0,21.0,16.0,18.0
7,2016,CAJURU,278,301.0,269.0,310.0,360.0
7,2016,CAMPINA DO SIQUEIRA,48,40.0,46.0,33.0,44.0
7,2016,CAMPO COMPRIDO,113,81.0,107.0,94.0,121.0
7,2016,CAMPO DE SANTANA,114,112.0,77.0,79.0,79.0
7,2016,CAPAO DA IMBUIA,57,62.0,69.0,86.0,108.0
7,2016,CAPAO RASO,170,138.0,151.0,172.0,166.0
7,2016,CASCATINHA,5,3.0,3.0,2.0,10.0
7,2016,CAXIMBA,12,6.0,10.0,3.0,18.0
7,2016,CENTRO,1307,1215.0,1238.0,1329.0,1455.0
7,2016,CENTRO CIVICO,67,69.0,78.0,84.0,85.0
7,2016,CIDADE INDUSTRIAL DE CURITIBA,532,509.0,536.0,617.0,600.0
7,2016,CRISTO REI,79,94.0,89.0,87.0,78.0
7,2016,FANNY,43,46.0,46.0,40.0,54.0
7,2016,FAZENDINHA,129,94.0,88.0,133.0,112.0
7,2016,GANCHINHO,36,34.0,19.0,32.0,49.0
7,2016,GUABIROTUBA,51,34.0,41.0,49.0,47.0
7,2016,GUAIRA,51,59.0,47.0,77.0,68.0
7,2016,HAUER,160,155.0,176.0,175.0,164.0
7,2016,HUGO LANGE,22,29.0,26.0,23.0,28.0
7,2016,JARDIM BOTANICO,133,104.0,99.0,116.0,150.0
7,2016,JARDIM DAS AMERICAS,104,121.0,95.0,82.0,111.0
7,2016,JARDIM SOCIAL,31,30.0,38.0,43.0,32.0
7,2016,JUVEVE,49,64.0,62.0,62.0,75.0
7,2016,LINDOIA,23,24.0,25.0,24.0,23.0
7,2016,MERCES,134,131.0,104.0,119.0,128.0
7,2016,MOSSUNGUE,43,52.0,52.0,45.0,55.0
7,2016,NOVO MUNDO,183,160.0,177.0,224.0,204.0
7,2016,ORLEANS,22,33.0,28.0,20.0,22.0
7,2016,PAROLIN,97,89.0,74.0,84.0,98.0
7,2016,PILARZINHO,102,89.0,82.0,64.0,80.0
7,2016,PINHEIRINHO,258,282.0,263.0,269.0,303.0
7,2016,PORTAO,287,274.0,325.0,304.0,297.0
7,2016,PRADO VELHO,36,56.0,54.0,66.0,73.0
7,2016,REBOUCAS,173,163.0,160.0,143.0,178.0
7,2016,SANTA CANDIDA,133,114.0,110.0,123.0,112.0
7,2016,SANTA FELICIDADE,147,129.0,150.0,127.0,177.0
7,2016,SANTA QUITERIA,41,46.0,60.0,48.0,51.0
7,2016,SANTO INACIO,20,31.0,24.0,34.0,33.0
7,2016,SAO BRAZ,90,74.0,77.0,95.0,85.0
7,2016,SAO FRANCISCO,121,96.0,103.0,107.0,99.0
7,2016,SAO JOAO,15,9.0,5.0,9.0,6.0
7,2016,SAO LOURENCO,33,29.0,30.0,34.0,35.0
7,2016,SAO MIGUEL,3,1.0,1.0,1.0,1.0
7,2016,SEMINARIO,48,41.0,40.0,37.0,48.0
7,2016,SITIO CERCADO,521,494.0,448.0,394.0,424.0
7,2016,TABOAO,11,7.0,10.0,14.0,5.0
7,2016,TARUMA,46,59.0,47.0,42.0,61.0
7,2016,TATUQUARA,231,197.0,230.0,206.0,220.0
7,2016,TINGUI,44,48.0,34.0,33.0,57.0
7,2016,UBERABA,229,229.0,192.0,197.0,248.0
7,2016,UMBARA,105,92.0,64.0,51.0,87.0
7,2016,VILA IZABEL,52,40.0,32.0,42.0,35.0
7,2016,VISTA ALEGRE,23,23.0,20.0,20.0,18.0
7,2016,XAXIM,236,207.0,222.0,215.0,175.0
7,2017,ABRANCHES,43,31.0,43.0,42.0,38.0
7,2017,AGUA VERDE,322,279.0,266.0,258.0,301.0
7,2017,AHU,49,67.0,49.0,56.0,69.0
7,2017,ALTO BOQUEIRAO,124,110.0,121.0,136.0,145.0
7,2017,ALTO DA GLORIA,64,62.0,51.0,40.0,56.0
7,2017,ALTO DA RUA XV,90,93.0,67.0,89.0,85.0
7,2017,ALTO DA XV,1,3.0,1.0,1.0,1.0
7,2017,ATUBA,33,31.0,44.0,40.0,44.0
7,2017,AUGUSTA,5,8.0,5.0,5.0,9.0
7,2017,BACACHERI,87,102.0,98.0,86.0,112.0
7,2017,BAIRRO ALTO,148,135.0,123.0,128.0,112.0
7,2017,BARREIRINHA,76,47.0,49.0,53.0,72.0
7,2017,BATEL,155,146.0,163.0,150.0,168.0
7,2017,BIGORRILHO,119,103.0,106.0,104.0,132.0
7,2017,BOA VISTA,131,101.0,117.0,112.0,115.0
7,2017,BOM RETIRO,44,39.0,47.0,30.0,42.0
7,2017,BOQUEIRAO,305,293.0,273.0,328.0,337.0
7,2017,BUTIATUVINHA,27,26.0,22.0,19.0,34.0
7,2017,CABRAL,66,63.0,49.0,71.0,64.0
7,2017,CACHOEIRA,30,29.0,19.0,24.0,33.0
7,2017,CAJURU,339,338.0,327.0,312.0,382.0
7,2017,CAMPINA DO SIQUEIRA,47,63.0,40.0,20.0,36.0
7,2017,CAMPO COMPRIDO,122,131.0,131.0,114.0,144.0
7,2017,CAMPO DE SANTANA,104,89.0,111.0,89.0,101.0
7,2017,CAPAO DA IMBUIA,99,98.0,71.0,85.0,72.0
7,2017,CAPAO RASO,133,119.0,122.0,135.0,163.0
7,2017,CASCATINHA,4,5.0,6.0,3.0,5.0
7,2017,CAXIMBA,8,10.0,7.0,12.0,15.0
7,2017,CENTRO,1347,1252.0,1135.0,1059.0,1224.0
7,2017,CENTRO CIVICO,77,74.0,58.0,47.0,83.0
7,2017,CIDADE INDUSTRIAL DE CURITIBA,612,587.0,621.0,604.0,626.0
7,2017,CRISTO REI,93,78.0,96.0,89.0,82.0
7,2017,FANNY,58,69.0,50.0,56.0,49.0
7,2017,FAZENDINHA,118,103.0,106.0,103.0,101.0
7,2017,GANCHINHO,21,21.0,35.0,38.0,47.0
7,2017,GUABIROTUBA,50,44.0,65.0,47.0,47.0
7,2017,GUAIRA,67,74.0,62.0,48.0,62.0
7,2017,HAUER,148,138.0,154.0,150.0,148.0
7,2017,HUGO LANGE,18,27.0,24.0,23.0,24.0
7,2017,JARDIM BOTANICO,133,112.0,129.0,100.0,121.0
7,2017,JARDIM DAS AMERICAS,98,109.0,92.0,105.0,113.0
7,2017,JARDIM SOCIAL,30,30.0,26.0,30.0,23.0
7,2017,JUVEVE,53,64.0,41.0,62.0,63.0
7,2017,LAMENHA PEQUENA,1,2.0,1.0,4.0,1.0
7,2017,LINDOIA,32,28.0,36.0,22.0,36.0
7,2017,MERCES,137,113.0,126.0,104.0,135.0
7,2017,MOSSUNGUE,39,37.0,72.0,31.0,42.0
7,2017,NOVO MUNDO,161,155.0,129.0,121.0,162.0
7,2017,ORLEANS,25,26.0,20.0,32.0,25.0
7,2017,PAROLIN,94,81.0,67.0,68.0,74.0
7,2017,PILARZINHO,90,99.0,87.0,87.0,73.0
7,2017,PINHEIRINHO,252,262.0,222.0,196.0,277.0
7,2017,PORTAO,288,239.0,311.0,256.0,310.0
7,2017,PRADO VELHO,59,64.0,69.0,74.0,75.0
7,2017,REBOUCAS,174,208.0,188.0,150.0,204.0
7,2017,SANTA CANDIDA,120,118.0,134.0,126.0,158.0
7,2017,SANTA FELICIDADE,129,129.0,125.0,124.0,167.0
7,2017,SANTA QUITERIA,60,50.0,45.0,47.0,56.0
7,2017,SANTO INACIO,26,24.0,26.0,33.0,34.0
7,2017,SAO BRAZ,53,67.0,74.0,77.0,92.0
7,2017,SAO FRANCISCO,128,121.0,107.0,122.0,101.0
7,2017,SAO JOAO,9,4.0,6.0,7.0,4.0
7,2017,SAO LOURENCO,30,31.0,28.0,37.0,37.0
7,2017,SEMINARIO,53,34.0,47.0,38.0,45.0
7,2017,SITIO CERCADO,477,481.0,564.0,472.0,613.0
7,2017,TABOAO,7,11.0,13.0,11.0,7.0
7,2017,TARUMA,58,55.0,45.0,47.0,64.0
7,2017,TATUQUARA,168,192.0,239.0,206.0,213.0
7,2017,TINGUI,33,35.0,30.0,40.0,34.0
7,2017,UBERABA,256,205.0,273.0,204.0,236.0
7,2017,UMBARA,55,65.0,91.0,47.0,79.0
7,2017,VILA IZABEL,72,39.0,44.0,43.0,47.0
7,2017,VISTA ALEGRE,12,23.0,27.0,14.0,32.0
7,2017,XAXIM,177,157.0,213.0,180.0,219.0
7,2018,ABRANCHES,41,31.0,25.0,29.0,53.0
7,2018,AGUA VERDE,298,241.0,283.0,227.0,241.0
7,2018,AHU,44,45.0,55.0,45.0,66.0
7,2018,ALTO BOQUEIRAO,117,111.0,124.0,113.0,139.0
7,2018,ALTO DA GLORIA,29,46.0,50.0,50.0,65.0
7,2018,ALTO DA RUA XV,92,85.0,103.0,83.0,59.0
7,2018,ALTO DA XV,1,1.0,4.0,1.0,2.0
7,2018,ATUBA,47,28.0,38.0,41.0,24.0
7,2018,AUGUSTA,7,8.0,5.0,2.0,6.0
7,2018,BACACHERI,106,96.0,84.0,98.0,100.0
7,2018,BAIRRO ALTO,103,103.0,115.0,136.0,117.0
7,2018,BARREIRINHA,69,42.0,61.0,37.0,41.0
7,2018,BATEL,147,124.0,141.0,146.0,134.0
7,2018,BIGORRILHO,89,115.0,103.0,95.0,99.0
7,2018,BOA VISTA,97,85.0,100.0,100.0,116.0
7,2018,BOM RETIRO,25,32.0,56.0,46.0,30.0
7,2018,BOQUEIRAO,257,276.0,298.0,320.0,297.0
7,2018,BUTIATUVINHA,11,27.0,23.0,24.0,40.0
7,2018,CABRAL,54,51.0,48.0,52.0,71.0
7,2018,CACHOEIRA,11,16.0,20.0,27.0,14.0
7,2018,CAJURU,349,267.0,358.0,336.0,316.0
7,2018,CAMPINA DO SIQUEIRA,34,22.0,32.0,34.0,35.0
7,2018,CAMPO COMPRIDO,82,105.0,81.0,90.0,119.0
7,2018,CAMPO DE SANTANA,85,84.0,82.0,73.0,84.0
7,2018,CAPAO DA IMBUIA,53,68.0,69.0,75.0,67.0
7,2018,CAPAO RASO,134,153.0,123.0,116.0,128.0
7,2018,CASCATINHA,3,5.0,4.0,5.0,5.0
7,2018,CAXIMBA,4,7.0,3.0,10.0,7.0
7,2018,CENTRO,1129,1120.0,1206.0,1189.0,1186.0
7,2018,CENTRO CIVICO,60,50.0,64.0,66.0,63.0
7,2018,CIDADE INDUSTRIAL DE CURITIBA,598,565.0,523.0,579.0,625.0
7,2018,CRISTO REI,107,93.0,84.0,106.0,107.0
7,2018,FANNY,54,46.0,30.0,43.0,51.0
7,2018,FAZENDINHA,119,115.0,79.0,75.0,89.0
7,2018,GANCHINHO,39,33.0,30.0,29.0,28.0
7,2018,GUABIROTUBA,54,30.0,32.0,37.0,54.0
7,2018,GUAIRA,86,111.0,110.0,128.0,113.0
7,2018,HAUER,149,140.0,139.0,146.0,128.0
7,2018,HUGO LANGE,21,18.0,15.0,17.0,16.0
7,2018,JARDIM BOTANICO,142,122.0,97.0,142.0,131.0
7,2018,JARDIM DAS AMERICAS,76,72.0,85.0,75.0,72.0
7,2018,JARDIM SOCIAL,17,16.0,26.0,20.0,23.0
7,2018,JUVEVE,46,63.0,58.0,50.0,65.0
7,2018,LAMENHA PEQUENA,2,1.0,5.0,5.0,3.0
7,2018,LINDOIA,40,27.0,37.0,28.0,27.0
7,2018,MERCES,110,73.0,89.0,103.0,78.0
7,2018,MOSSUNGUE,42,32.0,37.0,52.0,38.0
7,2018,NOVO MUNDO,189,171.0,184.0,188.0,148.0
7,2018,ORLEANS,21,27.0,19.0,26.0,23.0
7,2018,PAROLIN,82,85.0,91.0,77.0,69.0
7,2018,PILARZINHO,70,83.0,56.0,77.0,93.0
7,2018,PINHEIRINHO,235,215.0,217.0,228.0,233.0
7,2018,PORTAO,288,282.0,296.0,274.0,240.0
7,2018,PRADO VELHO,93,60.0,45.0,71.0,42.0
7,2018,PREJ,2,2.0,4.0,3.0,6.0
7,2018,REBOUCAS,261,163.0,160.0,161.0,178.0
7,2018,SANTA CANDIDA,118,108.0,94.0,100.0,95.0
7,2018,SANTA FELICIDADE,119,107.0,113.0,102.0,130.0
7,2018,SANTA QUITERIA,49,33.0,34.0,43.0,53.0
7,2018,SANTO INACIO,13,10.0,16.0,23.0,30.0
7,2018,SAO BRAZ,51,65.0,58.0,71.0,78.0
7,2018,SAO FRANCISCO,78,94.0,84.0,94.0,106.0
7,2018,SAO JOAO,1,11.0,4.0,8.0,6.0
7,2018,SAO LOURENCO,20,26.0,16.0,23.0,21.0
7,2018,SAO MIGUEL,1,4.0,1.0,1.0,3.0
7,2018,SEMINARIO,27,22.0,36.0,40.0,48.0
7,2018,SITIO CERCADO,435,448.0,437.0,385.0,466.0
7,2018,TABOAO,8,10.0,6.0,6.0,3.0
7,2018,TARUMA,32,26.0,28.0,33.0,34.0
7,2018,TATUQUARA,212,189.0,199.0,225.0,215.0
7,2018,TINGUI,39,36.0,34.0,27.0,47.0
7,2018,UBERABA,195,233.0,239.0,230.0,227.0
7,2018,UMBARA,70,40.0,60.0,47.0,53.0
7,2018,VILA IZABEL,40,39.0,41.0,34.0,43.0
7,2018,VISTA ALEGRE,21,28.0,28.0,18.0,28.0
7,2018,XAXIM,163,145.0,168.0,204.0,169.0
7,2019,ABRANCHES,25,25.0,49.0,41.0,45.0
7,2019,AGUA VERDE,236,201.0,227.0,261.0,194.0
7,2019,AHU,38,37.0,35.0,42.0,37.0
7,2019,ALTO BOQUEIRAO,113,100.0,102.0,113.0,120.0
7,2019,ALTO DA GLORIA,43,32.0,28.0,43.0,53.0
7,2019,ALTO DA RUA XV,65,70.0,64.0,62.0,66.0
7,2019,ALTO DA XV,2,1.0,2.0,1.0,1.0
7,2019,ATUBA,43,58.0,49.0,37.0,43.0
7,2019,AUGUSTA,7,7.0,6.0,4.0,3.0
7,2019,BACACHERI,73,74.0,87.0,65.0,75.0
7,2019,BAIRRO ALTO,102,112.0,94.0,114.0,106.0
7,2019,BARREIRINHA,54,30.0,56.0,60.0,46.0
7,2019,BATEL,109,126.0,118.0,133.0,136.0
7,2019,BIGORRILHO,87,89.0,91.0,106.0,78.0
7,2019,BOA VISTA,93,96.0,88.0,81.0,84.0
7,2019,BOM RETIRO,20,27.0,28.0,31.0,23.0
7,2019,BOQUEIRAO,200,198.0,224.0,200.0,233.0
7,2019,BUTIATUVINHA,22,16.0,24.0,27.0,29.0
7,2019,CABRAL,52,57.0,53.0,50.0,46.0
7,2019,CACHOEIRA,20,9.0,15.0,10.0,22.0
7,2019,CAJURU,327,286.0,295.0,295.0,252.0
7,2019,CAMPINA DO SIQUEIRA,22,30.0,28.0,34.0,23.0
7,2019,CAMPO COMPRIDO,97,74.0,86.0,84.0,90.0
7,2019,CAMPO DE SANTANA,77,78.0,76.0,76.0,67.0
7,2019,CAMPO DO SANTANA,1,2.0,3.0,1.0,1.0
7,2019,CAPAO DA IMBUIA,52,72.0,68.0,68.0,59.0
7,2019,CAPAO RASO,133,124.0,118.0,126.0,133.0
7,2019,CASCATINHA,8,3.0,2.0,4.0,2.0
7,2019,CAXIMBA,7,11.0,3.0,6.0,6.0
7,2019,CENTRO,1107,937.0,1066.0,1130.0,1117.0
7,2019,CENTRO CIVICO,53,61.0,65.0,50.0,59.0
7,2019,CIDADE INDUSTRIAL DE CURITIBA,501,522.0,577.0,601.0,593.0
7,2019,CRISTO REI,89,85.0,81.0,72.0,69.0
7,2019,FANNY,43,43.0,34.0,27.0,36.0
7,2019,FAZENDINHA,107,78.0,116.0,86.0,103.0
7,2019,GANCHINHO,40,30.0,28.0,34.0,37.0
7,2019,GUABIROTUBA,55,33.0,40.0,59.0,53.0
7,2019,GUAIRA,54,55.0,62.0,47.0,63.0
7,2019,HAUER,151,90.0,102.0,118.0,135.0
7,2019,HUGO LANGE,16,31.0,26.0,18.0,18.0
7,2019,JARDIM BOTANICO,81,67.0,73.0,66.0,87.0
7,2019,JARDIM DAS AMERICAS,69,71.0,88.0,60.0,70.0
7,2019,JARDIM SOCIAL,15,21.0,11.0,39.0,20.0
7,2019,JUVEVE,47,44.0,47.0,46.0,38.0
7,2019,LAMENHA PEQUENA,2,3.0,1.0,1.0,4.0
7,2019,LINDOIA,20,37.0,23.0,11.0,39.0
7,2019,MERCES,72,65.0,86.0,92.0,87.0
7,2019,MOSSUNGUE,41,39.0,43.0,39.0,37.0
7,2019,NOVO MUNDO,164,121.0,135.0,137.0,169.0
7,2019,ORLEANS,25,21.0,21.0,19.0,24.0
7,2019,PAROLIN,68,75.0,64.0,67.0,85.0
7,2019,PILARZINHO,58,57.0,82.0,69.0,68.0
7,2019,PINHEIRINHO,184,197.0,168.0,198.0,203.0
7,2019,PORTAO,277,226.0,244.0,252.0,256.0
7,2019,PRADO VELHO,40,50.0,58.0,73.0,39.0
7,2019,REBOUCAS,152,141.0,141.0,127.0,135.0
7,2019,RIVIERA,1,1.0,1.0,1.0,1.0
7,2019,SANTA CANDIDA,105,89.0,104.0,115.0,81.0
7,2019,SANTA FELICIDADE,87,79.0,110.0,73.0,85.0
7,2019,SANTA QUITERIA,52,43.0,59.0,51.0,45.0
7,2019,SANTO INACIO,21,12.0,16.0,14.0,16.0
7,2019,SAO BRAZ,40,53.0,72.0,47.0,57.0
7,2019,SAO FRANCISCO,69,64.0,64.0,70.0,88.0
7,2019,SAO JOAO,4,7.0,4.0,5.0,1.0
7,2019,SAO LOURENCO,15,17.0,20.0,23.0,17.0
7,2019,SAO MIGUEL,1,1.0,2.0,4.0,4.0
7,2019,SEMINARIO,27,42.0,28.0,31.0,18.0
7,2019,SITIO CERCADO,395,378.0,384.0,474.0,405.0
7,2019,TABOAO,9,10.0,5.0,1.0,9.0
7,2019,TARUMA,47,60.0,55.0,32.0,31.0
7,2019,TATUQUARA,258,189.0,214.0,228.0,234.0
7,2019,TINGUI,27,25.0,17.0,36.0,33.0
7,2019,UBERABA,185,176.0,161.0,196.0,170.0
7,2019,UMBARA,53,60.0,58.0,52.0,51.0
7,2019,VILA IZABEL,37,43.0,59.0,41.0,38.0
7,2019,VISTA ALEGRE,17,13.0,24.0,27.0,21.0
7,2019,XAXIM,115,160.0,173.0,158.0,144.0
7,2020,ABRANCHES,36,44.0,21.0,26.0,45.0
7,2020,AGUA VERDE,217,236.0,228.0,219.0,185.0
7,2020,AHU,50,42.0,21.0,39.0,27.0
7,2020,ALTO BOQUEIRAO,142,129.0,123.0,102.0,103.0
7,2020,ALTO DA GLORIA,42,55.0,50.0,46.0,39.0
7,2020,ALTO DA RUA XV,79,70.0,63.0,60.0,45.0
7,2020,ALTO DA XV,3,1.0,6.0,8.0,4.0
7,2020,ATUBA,64,51.0,44.0,46.0,63.0
7,2020,AUGUSTA,7,3.0,8.0,6.0,6.0
7,2020,BACACHERI,119,101.0,71.0,57.0,77.0
7,2020,BAIRRO ALTO,138,145.0,111.0,96.0,115.0
7,2020,BARREIRINHA,67,37.0,48.0,34.0,59.0
7,2020,BATEL,92,89.0,74.0,96.0,92.0
7,2020,BIGORRILHO,103,107.0,78.0,59.0,80.0
7,2020,BOA VISTA,87,99.0,90.0,74.0,83.0
7,2020,BOM RETIRO,24,20.0,11.0,25.0,16.0
7,2020,BOQUEIRAO,268,277.0,255.0,203.0,261.0
7,2020,BUTIATUVINHA,29,19.0,29.0,28.0,20.0
7,2020,CABRAL,55,59.0,54.0,56.0,44.0
7,2020,CACHOEIRA,18,16.0,30.0,22.0,22.0
7,2020,CAJURU,366,339.0,276.0,292.0,275.0
7,2020,CAMPINA DO SIQUEIRA,36,28.0,25.0,30.0,37.0
7,2020,CAMPO COMPRIDO,92,96.0,59.0,82.0,62.0
7,2020,CAMPO DE SANTANA,80,91.0,87.0,71.0,109.0
7,2020,CAMPO DO SANTANA,2,1.0,6.0,3.0,2.0
7,2020,CAPAO DA IMBUIA,90,85.0,63.0,64.0,66.0
7,2020,CAPAO RASO,111,123.0,133.0,107.0,132.0
7,2020,CASCATINHA,7,2.0,6.0,1.0,4.0
7,2020,CAXIMBA,8,7.0,12.0,4.0,13.0
7,2020,CENTRO,570,633.0,532.0,526.0,762.0
7,2020,CENTRO CIVICO,56,64.0,43.0,37.0,59.0
7,2020,CIDADE INDUSTRIAL DE CURITIBA,499,508.0,507.0,478.0,558.0
7,2020,CRISTO REI,110,112.0,80.0,101.0,87.0
7,2020,FANNY,53,40.0,42.0,26.0,60.0
7,2020,FAZENDINHA,93,106.0,81.0,85.0,78.0
7,2020,GANCHINHO,46,31.0,40.0,38.0,49.0
7,2020,GUABIROTUBA,45,52.0,60.0,48.0,55.0
7,2020,GUAIRA,74,67.0,43.0,66.0,80.0
7,2020,HAUER,87,112.0,88.0,110.0,157.0
7,2020,HUGO LANGE,36,13.0,30.0,22.0,8.0
7,2020,JARDIM BOTANICO,72,68.0,51.0,42.0,62.0
7,2020,JARDIM DAS AMERICAS,83,75.0,61.0,59.0,64.0
7,2020,JARDIM SOCIAL,25,17.0,22.0,17.0,12.0
7,2020,JUVEVE,55,55.0,64.0,61.0,36.0
7,2020,LAMENHA PEQUENA,2,2.0,1.0,3.0,5.0
7,2020,LINDOIA,25,21.0,28.0,22.0,35.0
7,2020,MERCES,80,79.0,73.0,64.0,46.0
7,2020,MOSSUNGUE,33,36.0,27.0,33.0,42.0
7,2020,NOVO MUNDO,161,130.0,145.0,155.0,132.0
7,2020,ORLEANS,21,21.0,10.0,18.0,13.0
7,2020,PAROLIN,95,69.0,56.0,73.0,62.0
7,2020,PILARZINHO,69,73.0,64.0,59.0,72.0
7,2020,PINHEIRINHO,163,172.0,177.0,182.0,212.0
7,2020,PORTAO,190,192.0,208.0,184.0,226.0
7,2020,PRADO VELHO,44,44.0,30.0,33.0,45.0
7,2020,REBOUCAS,165,148.0,119.0,119.0,165.0
7,2020,RIVIERA,5,3.0,1.0,1.0,1.0
7,2020,SANTA CANDIDA,132,114.0,119.0,85.0,93.0
7,2020,SANTA FELICIDADE,110,99.0,70.0,81.0,98.0
7,2020,SANTA QUITERIA,53,36.0,43.0,32.0,31.0
7,2020,SANTO INACIO,44,18.0,17.0,10.0,10.0
7,2020,SAO BRAZ,59,51.0,74.0,62.0,71.0
7,2020,SAO FRANCISCO,62,66.0,53.0,39.0,49.0
7,2020,SAO JOAO,6,7.0,4.0,1.0,6.0
7,2020,SAO LOURENCO,19,15.0,2.0,14.0,19.0
7,2020,SAO MIGUEL,5,4.0,2.0,9.0,6.0
7,2020,SEMINARIO,24,19.0,23.0,20.0,22.0
7,2020,SITIO CERCADO,385,403.0,448.0,330.0,450.0
7,2020,TABOAO,7,8.0,3.0,8.0,9.0
7,2020,TARUMA,52,49.0,19.0,42.0,40.0
7,2020,TATUQUARA,250,231.0,195.0,201.0,228.0
7,2020,TINGUI,35,33.0,28.0,31.0,29.0
7,2020,UBERABA,218,212.0,203.0,170.0,202.0
7,2020,UMBARA,72,67.0,67.0,46.0,67.0
7,2020,VILA IZABEL,71,39.0,43.0,34.0,40.0
7,2020,VISTA ALEGRE,28,26.0,16.0,21.0,20.0
7,2020,XAXIM,170,168.0,166.0,120.0,142.0
8,2016,ABRANCHES,44,48.0,34.0,43.0,50.0
8,2016,AGUA VERDE,281,314.0,291.0,258.0,265.0
8,2016,AHU,57,34.0,52.0,66.0,55.0
8,2016,ALTO BOQUEIRAO,145,144.0,143.0,113.0,111.0
8,2016,ALTO DA GLORIA,53,39.0,49.0,49.0,41.0
8,2016,ALTO DA RUA XV,91,102.0,75.0,83.0,58.0
8,2016,ATUBA,45,38.0,38.0,46.0,45.0
8,2016,AUGUSTA,10,5.0,5.0,2.0,7.0
8,2016,BACACHERI,127,117.0,129.0,129.0,133.0
8,2016,BAIRRO ALTO,138,143.0,152.0,138.0,146.0
8,2016,BARREIRINHA,60,48.0,52.0,50.0,63.0
8,2016,BATEL,168,184.0,164.0,156.0,159.0
8,2016,BIGORRILHO,128,112.0,127.0,108.0,100.0
8,2016,BOA VISTA,139,129.0,116.0,109.0,101.0
8,2016,BOM RETIRO,35,36.0,29.0,46.0,40.0
8,2016,BOQUEIRAO,351,303.0,383.0,354.0,335.0
8,2016,BUTIATUVINHA,25,35.0,29.0,28.0,26.0
8,2016,CABRAL,66,67.0,58.0,60.0,63.0
8,2016,CACHOEIRA,16,21.0,6.0,21.0,16.0
8,2016,CAJURU,313,278.0,301.0,269.0,310.0
8,2016,CAMPINA DO SIQUEIRA,41,48.0,40.0,46.0,33.0
8,2016,CAMPO COMPRIDO,120,113.0,81.0,107.0,94.0
8,2016,CAMPO DE SANTANA,91,114.0,112.0,77.0,79.0
8,2016,CAPAO DA IMBUIA,91,57.0,62.0,69.0,86.0
8,2016,CAPAO RASO,175,170.0,138.0,151.0,172.0
8,2016,CASCATINHA,8,5.0,3.0,3.0,2.0
8,2016,CAXIMBA,5,12.0,6.0,10.0,3.0
8,2016,CENTRO,1303,1307.0,1215.0,1238.0,1329.0
8,2016,CENTRO CIVICO,69,67.0,69.0,78.0,84.0
8,2016,CIDADE INDUSTRIAL DE CURITIBA,630,532.0,509.0,536.0,617.0
8,2016,CRISTO REI,86,79.0,94.0,89.0,87.0
8,2016,FANNY,42,43.0,46.0,46.0,40.0
8,2016,FAZENDINHA,110,129.0,94.0,88.0,133.0
8,2016,GANCHINHO,35,36.0,34.0,19.0,32.0
8,2016,GUABIROTUBA,53,51.0,34.0,41.0,49.0
8,2016,GUAIRA,51,51.0,59.0,47.0,77.0
8,2016,HAUER,184,160.0,155.0,176.0,175.0
8,2016,HUGO LANGE,28,22.0,29.0,26.0,23.0
8,2016,JARDIM BOTANICO,148,133.0,104.0,99.0,116.0
8,2016,JARDIM DAS AMERICAS,97,104.0,121.0,95.0,82.0
8,2016,JARDIM SOCIAL,25,31.0,30.0,38.0,43.0
8,2016,JUVEVE,63,49.0,64.0,62.0,62.0
8,2016,LAMENHA PEQUENA,1,1.0,1.0,2.0,2.0
8,2016,LINDOIA,23,23.0,24.0,25.0,24.0
8,2016,MERCES,126,134.0,131.0,104.0,119.0
8,2016,MOSSUNGUE,57,43.0,52.0,52.0,45.0
8,2016,NOVO MUNDO,163,183.0,160.0,177.0,224.0
8,2016,ORLEANS,35,22.0,33.0,28.0,20.0
8,2016,PAROLIN,90,97.0,89.0,74.0,84.0
8,2016,PILARZINHO,121,102.0,89.0,82.0,64.0
8,2016,PINHEIRINHO,316,258.0,282.0,263.0,269.0
8,2016,PORTAO,310,287.0,274.0,325.0,304.0
8,2016,PRADO VELHO,85,36.0,56.0,54.0,66.0
8,2016,REBOUCAS,141,173.0,163.0,160.0,143.0
8,2016,RIVIERA,1,1.0,1.0,0.0,0.0
8,2016,SANTA CANDIDA,114,133.0,114.0,110.0,123.0
8,2016,SANTA FELICIDADE,134,147.0,129.0,150.0,127.0
8,2016,SANTA QUITERIA,63,41.0,46.0,60.0,48.0
8,2016,SANTO INACIO,23,20.0,31.0,24.0,34.0
8,2016,SAO BRAZ,93,90.0,74.0,77.0,95.0
8,2016,SAO FRANCISCO,80,121.0,96.0,103.0,107.0
8,2016,SAO JOAO,7,15.0,9.0,5.0,9.0
8,2016,SAO LOURENCO,43,33.0,29.0,30.0,34.0
8,2016,SAO MIGUEL,1,3.0,1.0,1.0,1.0
